alternativeId,name,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,adress.addressCountry,location,telephone,opeId,ipedsId,url
127866,Burlington County College,601 Pemberton Browns Mills Road,Pemberton,NJ,08068-1599,US,"Pemberton, NJ",609-894-9311,773000,183877,www.bcc.edu
127875,Allied Medical and Technical Institute,201 Willowbrook Blvd.,Wayne,NJ,7470,US,"Wayne, NJ",973-837-1818,2301900,183901,www.alliedteched.edu.
127884,Caldwell University,120 Bloomfield Avenue,Caldwell,NJ,07006-6195,US,"Caldwell, NJ",973-618-3000,259800,183910,www.caldwell.edu
127893,Camden County College,College Drive,Blackwood,NJ,8012,US,"Blackwood, NJ",856-227-7200,686500,183938,www.camdencc.edu
127909,Centenary College,400 Jefferson St,Hackettstown,NJ,7840,US,"Hackettstown, NJ",908-852-1400,259900,183974,www.centenarycollege.edu
127918,Bergen County Technical Schools - Adult and Continuing Education,200 Hackensack Avenue,Hackensack,NJ,07601-6637,US,"Hackensack, NJ",201-343-6000-2288,2312000,183983,www.Bergen.org
127936,Christ Hospital,176 Palisade Avenue,Jersey City,NJ,7306,US,"Jersey City, NJ",,,184038,
127945,Anthem Institute - Parsippany,959 Rt 46 East,Parsippany,NJ,7054,US,"Parsippany, NJ",973-630-4900,1085100,184047,www.chubbinstitute.edu
127954,Lincoln Technical Institute - Edison,1697 Oak Tree Road,Edison,NJ,08820-2896,US,"Edison, NJ",732-548-8798,1246100,184056,www.cittone.com
127963,Dover Business College - Clifton,600 Getty Avenue,Clifton,NJ,7011,US,"Clifton, NJ",973-546-0123,1234600,184135,www.doverbusinesscollege.org
127981,Cooper Health System,1 Cooper Plz,Camden,NJ,8103,US,"Camden, NJ",856-342-2000-2055,2248600,184153,www.cooperhealth.org
127990,County College of Morris,214 Center Grove Rd,Randolph,NJ,07869-2086,US,"Randolph, NJ",973-328-5000,772900,184180,www.ccm.edu
128009,Cumberland County College,3322 College Drive,Vineland,NJ,08362-1500,US,"Vineland, NJ",856-691-8600,260100,184205,www.cccnj.net
128027,Divers Academy International,"Lakeside Business Park, 1500 Liberty Place",Erial,NJ,8081,US,"Erial, NJ",856-966-1871,2154000,184278,www.diversacademy.com
128045,Drake College of Business,125 Broad St,Elizabeth,NJ,7201,US,"Elizabeth, NJ",908-352-5509,2223900,184320,www.drakecollege.com
128054,Drew University,36 Madison Ave,Madison,NJ,7940,US,"Madison, NJ",973-408-3000,260300,184348,www.drew.edu
128063,duCret School of Arts,1030 Central Ave,Plainfield,NJ,7060,US,"Plainfield, NJ",908-757-7171,2131100,184357,WWW.DUCRET.EDU
128072,Lincoln Technical Institute - South Plainfield,901Hadley Road,South Plainfield,NJ,07080-2424,US,"South Plainfield, NJ",908-305-3487,793808,184427,www.enginecitytech.com
128081,Englewood Hospital & Medical Center,350 Engle St.,Englewood,NJ,7631,US,"Englewood, NJ",,,184445,
128090,Essex County College,303 University Ave,Newark,NJ,7102,US,"Newark, NJ",973-877-3000,710700,184481,www.essex.edu
128115,Fairleigh Dickinson University,1000 River Road,Teaneck,NJ,7666,US,"Teaneck, NJ",201-692-2000,260700,184603,www.fdu.edu
128124,Felician College,262 S Main St,Lodi,NJ,7644,US,"Lodi, NJ",201-559-6000,261000,184612,www.felician.edu
128142,Hohokus School of Trade and Technical Sciences,634 Market Street,Paterson,NJ,7513,US,"Paterson, NJ",908-486-9353,849400,184746,
128151,Georgian Court University,900 Lakewood Ave,Lakewood,NJ,08701-2697,US,"Lakewood, NJ",732-364-2200,260800,184773,www.georgian.edu
128160,Rowan University,201 Mullica Hill Road,Glassboro,NJ,08028-1701,US,"Glassboro, NJ",856-256-4000,260900,184782,www.rowan.edu
128179,Rowan College at Gloucester County,1400 Tanyard Road,Sewell,NJ,8080,US,"Sewell, NJ",856-468-5000,690100,184791,www.gccnj.edu
128197,Harris School of Business - Cherry Hill,"One Cherry Hill, One Mall Drive Ste.700",Cherry Hill,NJ,8002,US,"Cherry Hill, NJ",856-662-5300,2104000,184870,WWW.HARRISSCHOOL.COM
128203,Capital Health System School of Nursing,446 Bellevue Avenue,Trenton,NJ,8618,US,"Trenton, NJ",,473900,184922,www.capitalhealth.org
128212,Eastwick College,10 South Franklin Turnpike,Ramsey,NJ,07446-2551,US,"Ramsey, NJ",201-327-8877,2053700,184959,HOHOKUS.COM
128221,Holy Name Hospital,690 Teaneck Rd,Teaneck,NJ,07666-4246,US,"Teaneck, NJ",201-833-3005,641700,184968,www.schoolofnursing.info
128230,Christ Hospital - Jersey City,176 Palisade Avenue,Jersey City,NJ,7306,US,"Jersey City, NJ",,,184986,
128249,Hudson County Community College,70 Sip Avenue,Jersey City,NJ,7306,US,"Jersey City, NJ",201-714-7100,1295400,184995,www.hccc.edu
128258,New Jersey City University,2039 Kennedy Blvd,Jersey City,NJ,7305,US,"Jersey City, NJ",201-200-2000,261300,185129,www.njcu.edu
128267,Joe Kubert School of Cartoon and Graphic Art,37 Myrtle Ave,Dover,NJ,7801,US,"Dover, NJ",973-361-1327,2146800,185174,kubertsworld.com
128276,Katharine Gibbs School,180 Centennial Ave.,Piscataway,NJ,8854,US,"Piscataway, NJ",732-885-1580,750703,185235,www.gibbseducation.com
128285,Gibbs College,630 West Mt. Pleasant Avenue Route 10,Livingston,NJ,7039,US,"Livingston, NJ",973-369-1360,750700,185244,www.njgibbscollege.net
128294,Kean University,1000 Morris Ave,Union,NJ,07083-0411,US,"Union, NJ",908-737-5326,262200,185262,www.kean.edu
128300,Harris School of Business - Voorhees,401 Whitehorse Drive,Voorhees,NJ,8043,US,"Voorhees, NJ",856-435-7827,2586900,185332,www.harrisschool.com
128319,Lincoln Technical Institute,2299 Vauxhall Rd,Union,NJ,7083,US,"Union, NJ",908-964-7800,793811,185396,WWW.LINCOLNTECH.COM
128328,Rizzieri Aveda School for Beauty and Wellness,8200 Town Center Boulevard,Voorhees,NJ,8043,US,"Voorhees, NJ",856-988-8600-200,1090300,185466,www.rizzieri.com
128337,Mercer County Community College,1200 Old Trenton Road,West Windsor,NJ,08550-3407,US,"West Windsor, NJ",609-586-4800,474000,185509,www.mccc.edu
128346,Middlesex County College,2600 Woodbridge Avenue,Edison,NJ,08818-3050,US,"Edison, NJ",732-548-6000,261500,185536,www.middlesexcc.edu
128355,Monmouth University,400 Cedar Ave,West Long Branch,NJ,07764-1898,US,"West Long Branch, NJ",732-571-3400,261600,185572,www.monmouth.edu
128364,Montclair State University,1 Normal Avenue - 855 Valley Road,Montclair,NJ,07043-1624,US,"Montclair, NJ",973-655-4000,261700,185590,www.montclair.edu
128373,Mountainside Hospital,1 Bay Ave,Montclair,NJ,7042,US,"Montclair, NJ",973-429-6060,642000,185624,
128391,JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder School of Nursing,Park Ave and Randolph Rd,Plainfield,NJ,7061,US,"Plainfield, NJ",908-668-2400,642100,185679,WWW.SOLARISHS.ORG
128407,Eastwick College,103 Park Ave,Nutley,NJ,7110,US,"Nutley, NJ",973-661-0600,2092300,185721,WWW.RETS-INSTITUTE.COM
128425,New Brunswick Theological Seminary,17 Seminary Place,New Brunswick,NJ,08901-1107,US,"New Brunswick, NJ",732-247-5241,261900,185758,www.nbts.edu
128434,Robert Fiance Beauty Schools,5518 Bergenline Ave,West New York,NJ,07093-4623,US,"West New York, NJ",201-865-7200,2223700,185767,
128443,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,US,"Newark, NJ",973-596-3000,262100,185828,www.njit.edu
128452,Ocean County College,College Drive,Toms River,NJ,08754-2001,US,"Toms River, NJ",732-255-0326,262400,185873,www.ocean.edu/
128461,Omega Institute,200 College Drive,Blackwood,NJ,8012,US,"Blackwood, NJ",856-663-4299,2219600,185916,www.omegacareers.com
128489,P. B. Cosmetology Education Centre,110 Monmouth St,Gloucester,NJ,8030,US,"Gloucester, NJ",856-456-4050,1062900,185970,www.pbcosmetologyschool.com
128498,"Parisian Beauty Academy, Paul Mitchell Partner School",362 State St,Hackensack,NJ,07601-5509,US,"Hackensack, NJ",201-487-2203-24,759300,186016,www.parisianbeautyacademy.com
128504,Pascack Valley Hospital,Old Hook Rd.,Westwood,NJ,07675-3181,US,"Westwood, NJ",,,186025,
128513,Passaic County Community College,One College Blvd,Paterson,NJ,07505-1179,US,"Paterson, NJ",973-684-6800,999400,186034,www.pccc.edu
128522,Pennco Tech,99 Erial Road,Blackwood,NJ,8012,US,"Blackwood, NJ",856-232-0310,2131600,186052,www.penncotech.com
128531,Princeton Theological Seminary,64 Mercer St,Princeton,NJ,08542-0803,US,"Princeton, NJ",609-921-8300,262600,186122,www.ptsem.edu
128540,Princeton University,One Nassau Hall,Princeton,NJ,08544-0070,US,"Princeton, NJ",609-258-3000,262700,186131,www.princeton.edu
128559,Rabbinical College of America,226 Sussex Ave,Morristown,NJ,7960,US,"Morristown, NJ",973-267-9404,860900,186186,
128568,Ramapo College of New Jersey,505 Ramapo Valley Rd,Mahwah,NJ,07430-1680,US,"Mahwah, NJ",201-684-7500-7500,934400,186201,www.ramapo.edu
128577,Robert Fiance Beauty Schools,312 State St,Perth Amboy,NJ,8861,US,"Perth Amboy, NJ",732-442-6007-10,1209000,186274,www.reignbowbeautyacademy.com
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,US,"Lawrenceville, NJ",609-896-5000,262800,186283,www.rider.edu
128595,Roman Academy of Beauty Culture,431 Lafayette Ave,Hawthorne,NJ,7506,US,"Hawthorne, NJ",973-423-2223,2061800,186335,ROMANACADEMY.COM
128629,"Rutgers, The State University of New Jersey",Old Queens Building,New Brunswick,NJ,08901-1281,US,"New Brunswick, NJ",732-932-1766,262900,186380,www.rutgers.edu/
128647,St Francis Medical Center-School of Radiologic Technology,601 Hamilton Ave,Trenton,NJ,08629-1986,US,"Trenton, NJ",609-599-5234,642902,186405,www.stfrancismedical.com
128656,Saint Francis Medical Center School of Nursing,601 Hamilton Ave,Trenton,NJ,08629-1986,US,"Trenton, NJ",609-599-5190,642901,186423,www.stfrancismedical.com/nursing/nursing-ed.htm
128665,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,07306-5997,US,"Jersey City, NJ",201-915-9000,263800,186432,www.spc.edu
128674,Salem Community College,460 Hollywood Ave,Carneys Point,NJ,08069-2799,US,"Carneys Point, NJ",856-299-2100,546100,186469,www.salemcc.edu
128683,Healthcare Training Institute - Union,1969 Morris Ave.,Union,NJ,7083,US,"Union, NJ",,3803300,446303,
128692,Seton Hall University,400 S Orange Ave,South Orange,NJ,07079-2697,US,"South Orange, NJ",973-761-9000,263200,186584,www.shu.edu
128708,Shore Beauty School,"3003 English Creek Avenue, Suite C-2B/C-3/4",Egg Harbor Township,NJ,8234,US,"Egg Harbor Township, NJ",609-645-3635,2234600,186593,www.shorebeautyschool.com
128717,College of Saint Elizabeth,2 Convent Rd,Morristown,NJ,07960-6989,US,"Morristown, NJ",973-290-4000,260000,186618,www.cse.edu
128726,Raritan Valley Community College,111 Lamington Road,North Branch,NJ,8876,US,"North Branch, NJ",908-526-1200,773100,186645,www.raritanval.edu
128735,St. Barnabas Medical Center,94 Old Short Hills Road,Livingston,NJ,,US,"Livingston, NJ",,,186797,
128744,Harrison Career Institute - Delran,"4000 Rte 130 N, Suite A, 2nd Floor",Delran,NJ,8075,US,"Delran, NJ",856-764-8933,2186700,186830,hci.edu
128753,Harrison Career Institute - Vineland,1386 S Delsea Dr,Vineland,NJ,8360,US,"Vineland, NJ",856-696-0500,2586800,186849,hci.edu
128762,Stevens Institute of Technology,Castle Point On Hudson,Hoboken,NJ,07030-5991,US,"Hoboken, NJ",201-216-5100,263900,186867,www.stevens-tech.edu
128771,Stockton University,101 Vera King Farris Dr.,Galloway,NJ,8205,US,"Galloway, NJ",609-652-1776,934500,186876,www.stockton.edu
128799,Talmudical Academy - New Jersey,"Route 524, Box 7",Adelphia,NJ,7710,US,"Adelphia, NJ",732-431-1600,1198900,186900,
128805,Teterboro School of Aeronautics,80 Moonachie Ave,Teterboro,NJ,07608-1083,US,"Teterboro, NJ",201-288-6300,545200,187000,www.teterboroschool.com
128814,Thomas Edison State University,101 W State St,Trenton,NJ,08608-1176,US,"Trenton, NJ",609-984-1100,2192200,187046,www.tesc.edu
128823,The College of New Jersey,2000 Pennington Road,Ewing,NJ,08628-0718,US,"Ewing, NJ",609-771-1855,264200,187134,www.tcnj.edu
128841,Union County College,1033 Springfield Ave,Cranford,NJ,07016-1599,US,"Cranford, NJ",908-709-7000,264300,187198,www.ucc.edu
128869,Valley Hospital,223 North Van Dien,Ridgewood,NJ,07450-2736,US,"Ridgewood, NJ",,,187268,
128878,William Paterson University of New Jersey,300 Pompton Rd,Wayne,NJ,7470,US,"Wayne, NJ",973-720-2000,262500,187444,www.wpunj.edu
128887,Olympian Academy of Cosmetology,1011 E Tenth St,Alamogordo,NM,88301,US,"Alamogordo, NM",505-437-2221,1300500,187505,
128896,Albuquerque Barber College,"601 San Pedro NE, Suite 100",Albuquerque,NM,87108,US,"Albuquerque, NM",505-266-4900,2496900,187514,
128902,Central New Mexico Community College,525 Buena Vista SE,Albuquerque,NM,87106,US,"Albuquerque, NM",505-224-3000,474200,187532,www.tvi.cc.nm.us/
128911,Aladdin Beauty College #22,108 South Union Avenue,Roswell,NM,88201,US,"Roswell, NM",,988100,187587,
128920,Navajo Technical University,"Lower Point Road, State Road 371",Crownpoint,NM,87313-0849,US,"Crownpoint, NM",505-786-4100,2357600,187596,navajotech.edu
128939,DeWolff College Hair Styling and Cosmetology,1500 Eubank N E,Albuquerque,NM,87112-4413,US,"Albuquerque, NM",505-296-4100,1063200,187602,
128957,Clovis Community College,417 Schepps Blvd,Clovis,NM,88101-8381,US,"Clovis, NM",505-769-2811,474300,187639,www.clovis.edu
128966,Eastern New Mexico University,1500 S. Ave. K,Portales,NM,88130,US,"Portales, NM",505-562-2467,265100,187648,www.enmu.edu
128975,Eastern New Mexico University - Roswell,52 University Blvd.,Roswell,NM,88203,US,"Roswell, NM",505-624-7000,265101,187666,WWW.roswell.enmu.edu
128984,Eddy County Beauty College,1115 W Mermod Street,Carlsbad,NM,88220,US,"Carlsbad, NM",505-885-4545,3014700,187675,
128993,Institute of American Indian and Alaska Native Culture and Arts Development,83 Avan Nu Po Road,Santa Fe,NM,87508,US,"Santa Fe, NM",505-424-2300,2146400,187745,www.iaia.edu
129002,Business Skills Institute-Las Cruces,1400 El Paseo Road,Las Cruces,NM,88001,US,"Las Cruces, NM",505-526-5579,2532900,187754,www.ibclubbock.com
129011,New Mexico Highlands University,University Ave,Las Vegas,NM,87701,US,"Las Vegas, NM",505-425-7511,265300,187897,www.nmhu.edu
129020,New Mexico Junior College,5317 Lovington Hwy,Hobbs,NM,88240,US,"Hobbs, NM",505-392-4510,265500,187903,www.nmjc.edu
129039,New Mexico Military Institute,101 W.  College Blvd.,Roswell,NM,88201-5173,US,"Roswell, NM",505-622-6250,265600,187912,www.nmmi.edu
129066,New Mexico Institute of Mining and Technology,801 Leroy Place,Socorro,NM,87801,US,"Socorro, NM",800-428-8324,265400,187967,www.nmt.edu
129084,University of New Mexico,University of New Mexico,Albuquerque,NM,87131,US,"Albuquerque, NM",505-277-0111,266300,187985,www.unm.edu
129127,New Mexico State University,P.O. Box 30001,Las Cruces,NM,88003-8001,US,"Las Cruces, NM",505-646-0111,265700,188030,www.nmsu.edu/
129145,Northern New Mexico College,PO Box 160,El Rito,NM,87530,US,"El Rito, NM",505-747-2100-0,2083900,188058,nnmcc.edu
129154,San Juan College,4601 College Blvd,Farmington,NM,87402-4699,US,"Farmington, NM",505-326-3311,266000,188100,WWW.SANJUANCOLLEGE.EDU
129163,Santa Fe Community College,6401 Richards Ave,Santa Fe,NM,87508-4887,US,"Santa Fe, NM",505-428-1000,2278100,188137,www.SFCCNM.EDU
129172,Santa Fe University of Art and Design,1600 St. Michael's Drive,Santa Fe,NM,87505-7634,US,"Santa Fe, NM",505-473-6011,264900,188146,www.csf.edu
129181,University of the Southwest,6610 Lovington Hwy,Hobbs,NM,88240,US,"Hobbs, NM",505-392-6565,265000,188182,www.usw.edu
129190,Southwestern College,3960 ABC San Felipe,Santa Fe,NM,87507,US,"Santa Fe, NM",505-471-5756-10,3076100,188207,www.swc.edu
129206,Southwestern Indian Polytechnic Institute,9169 Coors Rd NW,Albuquerque,NM,87120-3101,US,"Albuquerque, NM",505-346-2347,2511000,188216,www.sipi.bia.edu
129224,Mesalands Community College,911 S Tenth Street,Tucumcari,NM,88401-3352,US,"Tucumcari, NM",505-461-4413,3206300,188261,www.mesalands.edu
129233,Western New Mexico University,1000 W. College Ave,Silver City,NM,88061,US,"Silver City, NM",505-538-6336,266400,188304,www.wnmu.edu
129242,Vaughn College of Aeronautics and Technology,86-01 23rd Avenue,Flushing,NY,11369,US,"Flushing, NY",718-429-6600,266500,188340,www.vaughn.edu
129251,Adelphi University,South Ave,Garden City,NY,11530-0701,US,"Garden City, NY",516-877-3000,266600,188429,WWW.ADELPHI.EDU
129260,Adirondack Community College,640 Bay Rd,Queensbury,NY,12804,US,"Queensbury, NY",518-743-2200,286000,188438,WWW.SUNYACC.EDU
129279,Globe Institute of Technology,291 Broadway,New York,NY,10007,US,"New York, NY",212-349-4330,2540800,188465,WWW.GLOBE.EDU
129297,Albany College of Pharmacy,106 New Scotland Avenue,Albany,NY,12208-3492,US,"Albany, NY",518-445-7200,288500,188526,www.acphs.edu/
129303,Albany Law School,80 New Scotland Avenue,Albany,NY,12208,US,"Albany, NY",518-445-2311,288600,188535,www.als.edu
129312,Albany Medical College,47 New Scotland Ave,Albany,NY,12208-0000,US,"Albany, NY",518-262-5582,288700,188580,www.amc.edu
129321,Alfred University,One Saxon Dr,Alfred,NY,14802-1205,US,"Alfred, NY",607-871-2111,266800,188641,www.alfred.edu
129349,The Ailey School,405 West 55th Street,New York,NY,10019-4402,US,"New York, NY",212-405-9510,2171900,188669,www.theaileyschool.edu
129358,American Academy of Dramatic Arts,120 Madison Ave,New York,NY,10016,US,"New York, NY",212-686-9244-301,746500,188678,www.aada.org
129367,American Academy McAllister Institute of Funeral Services,619 West 54th Street - 6th Floor,New York,NY,10019,US,"New York, NY",212-757-1190,1081300,188687,www.funeraleducation.org
129376,Joffrey Ballet School - American Ballet Center,434 Avenue of the Americas,New York,NY,10011,US,"New York, NY",212-254-8520,2511500,188696,www.joffreyballetschool.com
129385,American Institute of Applied Science,100 Hunter Place,Youngsville,NC,27596,US,"Youngsville, NC",800-354-5134,,188836,www.aiasinc.com
129394,American Musical and Dramatic Academy - New York,211 West 61st Street,New York,NY,10023,US,"New York, NY",212-787-5300,757200,188854,www.amda.edu
129400,Apex Technical School,24-02 Queens Plaza South,Long Island City,NY,11101,US,"Long Island City, NY",212-645-3300,751800,188890,www.apextechnical.com.
129419,Arnot Ogden Medical Center,600 Roe Avenue,Elmira,NY,14905-1676,US,"Elmira, NY",607-737-4153,643500,188915,www.aomc.org
129428,Arnot Ogden Medical Center School of Radiologic Technology,600 Roe Avenue,Elmira,NY,14905-1676,US,"Elmira, NY",607-737-4289,643500,188915,www.arnothealth.org
129437,Associated Beth Rivkah Schools,310 Crown St,Brooklyn,NY,11225,US,"Brooklyn, NY",718-735-0400,2506000,188942,
129446,Austin's School of Spa Technology,855 Central Ave,Albany,NY,12206,US,"Albany, NY",518-438-7879,737200,188988,
